store_id,store_name,ownership_type,state_region,country_code,longitude,latitude
851,41 Fashion Drive,Company Owned,NB,CA,-66.03,45.3
17793,Iron Springs & Gail Gardner Way,Company Owned,AZ,US,-112.49,34.56
13508,Sterling,Company Owned,VA,US,-77.37,39.01
1009212,Vegas Crocus - Level 1,Joint Venture,MOW,RU,37.39,55.82
1,Plaza Hollywood,Licensed Store,91,CN,114.2,22.34
1016152,惠州隆生广场店,Company Owned,44,CN,114.42,23.08
1007592,Virginia Tech - North End Center,Licensed Store,VA,US,-80.42,37.23
13949,Constitution & Independence,Company Owned,CA,US,-121.62,36.7
15022,Redmond Retail,Company Owned,WA,US,-122.11,47.67
1007828,Hy-Vee @ Lawrence 2,Licensed Store,KS,US,-95.29,38.97
14202,U of Houston - Bauer Coll of Bus,Licensed Store,TX,US,-95.34,29.72
12944,Yardley,Company Owned,PA,US,-74.84,40.24
1016741,Acme - Lincroft #7932,Licensed Store,NJ,US,-74.12,40.33
14333,21 West (Ghent),Company Owned,VA,US,-76.29,36.87
1008355,深圳东海缤纷天地店,Company Owned,44,CN,114.02,22.54
10325,75 & Spring Creek,Company Owned,TX,US,-96.69,33.06
1016485,AFI Cotroceni 2 - Kiosk,Licensed Store,B,RO,26.05,44.43
14664,Manoa Valley - E Manoa Road,Company Owned,HI,US,-157.81,21.31
7852,Vons - South Corona #2818,Licensed Store,CA,US,-117.45,33.75
5816,Siam Future Ekkamai,Company Owned,10,TH,100.59,13.73
1014584,Alvear,Licensed Store,B,AR,-58.5,-34.49
1008429,Benniganahalli,Joint Venture,KA,IN,77.66,12.99
4753,مطار الكويت الدولي - المغادرون,Licensed Store,FA,KW,47.97,29.24
5349,SM Sucat-Level 1,Licensed Store,41,PH,120.99,14.48
15269,Escondido Promenade,Company Owned,CA,US,-117.1,33.11
88256,Shinsegae Uijeongbu - 6F,Joint Venture,41,KR,127.05,37.74
11109,"Pacific & Burchett, Glendale",Company Owned,CA,US,-118.26,34.16
1009088,57th & Tenth,Company Owned,NY,US,-73.99,40.77
7605,ELP Pre Security - La Placita,Licensed Store,TX,US,-106.4,31.8
7085,Vancouver Park Place- Vancouver,Company Owned,WA,US,-122.59,45.65
1006709,Fry's #474 Phoenix,Licensed Store,AZ,US,-111.99,33.75
1010012,Plymouth - Drakes Circus,Franchise,ENG,GB,-4.14,50.37
1014028,Cheolsan Rodeo,Joint Venture,41,KR,126.87,37.47
1012249,西安小寨百盛店,Company Owned,61,CN,108.95,34.22
18302,32nd & Range Line,Company Owned,MO,US,-94.48,37.05
1011670,Starbucks,Licensed Store,07,TR,30.62,36.85
1007796,大连百年港湾店,Company Owned,21,CN,121.61,38.93
14082,Pacific Coast Hwy & Anderson,Company Owned,CA,US,-118.08,33.72
1010387,Bei An - Tainan,Joint Venture,TNN,TW,120.21,23.05
1008911,7511 Richmond Highway,Company Owned,VA,US,-77.08,38.75
9429,Orland Park-179th & Wolf,Company Owned,IL,US,-87.89,41.56
2601,Clerkenwell - Goswell Road,Company Owned,ENG,GB,-0.1,51.52
16897,Lemmon & Knight,Company Owned,TX,US,-96.81,32.81
1015759,Alameda & 14th,Company Owned,CA,US,-118.24,34.03
12722,Lima & Ludwig,Company Owned,IN,US,-85.16,41.14
15197,Belleview & Kipling,Company Owned,CO,US,-105.11,39.62
6037,Starbucks,Licensed Store,34,TR,28.96,41.02
11487,Friars Mission,Company Owned,CA,US,-117.15,32.78
113818,Nantun Wenxin,Joint Venture,TXG,TW,120.65,24.15
7161,Kroger-Dublin #581,Licensed Store,OH,US,-83.09,40.12
4843,Ciudad Juarez Campestre,Licensed Store,CHH,MX,-106.42,31.72
9218,Liberty & Nassau,Company Owned,NY,US,-74.01,40.71
113954,Suwon Sungkyunkwan University,Joint Venture,11,KR,126.97,37.3
14712,Kroger-Houston #740,Licensed Store,TX,US,-95.42,29.7
1007136,LAS D East,Licensed Store,NV,US,-115.15,36.08
6947,475 S Dixie Hwy,Company Owned,FL,US,-80.26,25.73
1016733,Fusionpolistemp store,Company Owned,01,SG,103.79,1.3
1007667,Gomes de Carvalho,Company Owned,SP,BR,-46.69,-23.59
1513,Nueva Costanera Ursulinas,Licensed Store,RM,CL,-70.6,-33.39
1011183,Gedung Sarana Jaya,Licensed Store,JW,ID,106.83,-6.18
87134,Bishop Auckland Abraham EP DT,Franchise,ENG,GB,-1.69,54.64
91087,恒隆二店,Joint Venture,31,CN,121.45,31.23
7888,North Perryville & Olde Creek,Company Owned,IL,US,-88.98,42.31
1015187,Portsmouth The Cascades Unit 10,Franchise,ENG,GB,-1.09,50.8
6564,Mayfair & Center,Company Owned,WI,US,-88.05,43.07
1011560,南京状元楼店,Joint Venture,32,CN,118.79,32.02
1011842,成都银泰城店,Company Owned,51,CN,104.06,30.54
1368,2210 Bloor St. W.,Company Owned,ON,CA,-79.48,43.65
8196,Washingtonian Waterfront,Company Owned,MD,US,-77.2,39.12
1009534,郑州大商新玛特金博大店,Company Owned,41,CN,113.67,34.76
12210,Safeway-Novato #979,Licensed Store,CA,US,-122.57,38.1
11583,Alhambra & Virginia Hills Dr,Company Owned,CA,US,-122.09,37.96
11442,Tops Super Foods-Weaverville,Licensed Store,CA,US,-122.93,40.72
17641,Richmond I-75,Company Owned,KY,US,-84.33,37.74
12696,"Dobson & Warner, Chandler",Company Owned,AZ,US,-111.88,33.34
1011608,虹桥南丰城一店,Joint Venture,31,CN,121.41,31.21
1005981,Target Chanhassen T-862,Licensed Store,MN,US,-93.54,44.86
499,South Park,Company Owned,AB,CA,-113.49,53.47
91327,仙乐斯店,Joint Venture,31,CN,121.47,31.23
1013186,Hy-Vee Oakdale,Licensed Store,MN,US,-92.96,44.96
5543,Dolce Vita Tejo,Licensed Store,11,PT,-9.22,38.78
68301,名人大厦店,Joint Venture,31,CN,121.48,31.24
1013964,Indian Pueblo Cultural Center,Licensed Store,NM,US,-106.66,35.11
1011284,常州九洲新世界店,Joint Venture,32,CN,119.95,31.77
13381,47 W. Flagler St,Company Owned,FL,US,-80.19,25.77
16141,Fred Meyer-Tigard #375,Licensed Store,OR,US,-122.75,45.44
1017013,福缘湾九华店,Joint Venture,31,CN,121.36,31.21
1014557,Talmadge & Monroe,Company Owned,OH,US,-83.65,41.7
3748,KOHRINBO 109,Joint Venture,17,JP,136.65,36.56
8848,Super Target Viera ST-1934,Licensed Store,FL,US,-80.72,28.23
1016104,LaLaport SHONAN HIRATSUKA,Company Owned,14,JP,139.35,35.33
1009603,Aramark @ Pacific University,Licensed Store,OR,US,-123.11,45.52
9198,Pinecrest,Company Owned,VA,US,-77.16,38.82
966,Metropolitan Towers,Company Owned,BC,CA,-123.12,49.28
1735,武汉新世界店,Company Owned,42,CN,114.27,30.58
1015591,Torre de Sto. Tomas,Licensed Store,00,PH,120.99,14.61
18187,Milwaukee & Branigan,Company Owned,WI,US,-88.98,42.52
1008719,Pentagon City Level 1 Food Court,Company Owned,VA,US,-77.06,38.86
1008309,Keyland Centre - Makati,Licensed Store,00,PH,121.01,14.56
1015173,Borehamwood - Shopping Park,Franchise,ENG,GB,-0.28,51.66
1013492,Khaldiya Co-op,Licensed Store,KU,KW,47.96,29.33
10268,College Pky & Retail Dr-Carson Cty,Company Owned,NV,US,-119.76,39.19
1005872,"1560 Dundas St E, Building C3",Company Owned,ON,CA,-79.58,43.61
13794,"22nd Street & Kolb, Tucson",Company Owned,AZ,US,-110.84,32.21
10132,Pekin-Court & Veterans,Company Owned,IL,US,-89.6,40.54
1014724,瑞金医院综合大楼店,Joint Venture,31,CN,121.47,31.21
10542,Bashas' Tucson #71,Licensed Store,AZ,US,-110.89,32.31
11024,US 41 & Manatee Ave,Company Owned,FL,US,-82.56,27.49
1015530,IAH - Terminal A South,Licensed Store,TX,US,-95.35,29.99
89911,外滩店,Joint Venture,31,CN,121.49,31.24
1005797,Frys Mesa #622,Licensed Store,AZ,US,-111.8,33.45
1014444,Inagi Hiagshinaganuma,Company Owned,13,JP,139.51,35.64
15264,Gold River,Company Owned,CA,US,-121.26,38.63
1006547,武汉光谷世界城三期店,Company Owned,42,CN,114.41,30.5
8259,"Old Town Front & 6th, Temecula",Company Owned,CA,US,-117.15,33.5
802,20 Parkland Dr,Company Owned,NS,CA,-63.67,44.66
1009198,Amsterdam Medisch Centrum,Licensed Store,NH,NL,4.96,52.3
1006723,159th & LaGrange,Company Owned,IL,US,-87.85,41.6
92501,Hong Kong University Library,Licensed Store,91,CN,114.14,22.28
1121,737 Golf Links Rd,Company Owned,ON,CA,-79.95,43.23
1013976,嘉兴八佰伴店,Joint Venture,33,CN,120.73,30.76
1013969,常州宝龙城市广场店,Joint Venture,32,CN,119.89,31.79
17591,1800 N. Federal Hwy,Company Owned,FL,US,-80.1,26.25
1011557,大华三路店,Joint Venture,31,CN,121.42,31.28
90006,沈阳华府天地店,Company Owned,21,CN,123.43,41.81
9666,Douglas & Main,Company Owned,IN,US,-86.18,41.71
17647,Haggens - Bellingham,Company Owned,WA,US,-122.48,48.77
5664,العبيكان,Licensed Store,03,SA,40.42,21.29
86971,Daegu Seongseo,Joint Venture,27,KR,128.51,35.86
1012107,Gwangju Sangmu Jungangro,Joint Venture,29,KR,126.85,35.15
1012529,重庆国泰广场店,Company Owned,50,CN,106.58,29.56
1013941,Cardiff - Newport Road DT,Franchise,WLS,GB,-3.14,51.5
5342,Shoppes at Victoria,Licensed Store,41,PH,121.03,14.64
114072,Target Troy T-1313,Licensed Store,MI,US,-83.19,42.54
16884,Century Dr & Simpson,Company Owned,OR,US,-121.33,44.05
1006089,Giant @ Alexandria #261,Licensed Store,VA,US,-77.08,38.81
91298,Palmares Open Mall,Licensed Store,M,AR,-68.83,-32.92
1158,2293 Yonge Street,Company Owned,ON,CA,-79.4,43.71
4946,Bugambilias Guadalajara,Licensed Store,JAL,MX,-103.45,20.6
13791,10th & Expwy 83,Company Owned,TX,US,-98.23,26.19
17820,Augusta St & Faris Rd,Company Owned,SC,US,-82.39,34.82
6904,Auburn & Sylvan,Company Owned,CA,US,-121.29,38.69
1006571,福州苏宁广场分店,Company Owned,35,CN,119.29,26.06
1009221,Southampton - Southbrook Rd,Franchise,ENG,GB,-1.41,50.91
7341,Hwy 78 & Hwy 20 - Loganville,Company Owned,GA,US,-83.91,33.84
1012321,Daejeon Jeonmain,Joint Venture,30,KR,127.4,36.4
8407,Target Houston/Westminister T-2139,Licensed Store,TX,US,-95.52,29.74
13935,Portola & Glenn Ranch Rd,Company Owned,CA,US,-117.65,33.67
1006575,深圳松岗天虹店,Company Owned,44,CN,113.85,22.76
1014357,222 Broadway,Company Owned,NY,US,-74.01,40.71
1005692,展想大厦店,Joint Venture,31,CN,121.63,31.21
14649,"35th Ave & Bethany Home, Phoenix",Company Owned,AZ,US,-112.13,33.52
19083,成都兰桂坊店,Company Owned,51,CN,104.08,30.64
1007459,Oblatos,Licensed Store,JAL,MX,-103.3,20.69
1005760,南京新城市广场店,Joint Venture,32,CN,118.74,32.06
9951,Target Springfield T-1031,Licensed Store,MO,US,-93.26,37.15
11989,92nd Street & Shea,Company Owned,AZ,US,-111.88,33.58
1007247,厦门体育路分店,Company Owned,35,CN,118.11,24.49
18473,Albertsons-Las Vegas #6090,Licensed Store,NV,US,-115.25,36.26
65767,Ulsan Tarrace Park,Joint Venture,31,KR,129.43,35.5
9970,Target Paradise Vall Phoenix  T-233,Licensed Store,AZ,US,-111.99,33.6
92178,Jongro 2-ga,Joint Venture,11,KR,126.99,37.57
5261,Westfield St Lukes,Licensed Store,N,NZ,174.73,-36.88
9269,Custer & Parker,Company Owned,TX,US,-96.73,33.04
1013727,Frankfurt-Airport (hall B landside),Licensed Store,HE,DE,8.57,50.05
1005747,Ansan Hanyang Univ.,Joint Venture,41,KR,126.56,37.21
88259,Shinsegae Uijeongbu - 2F,Joint Venture,41,KR,127.05,37.74
3910,Otemachi Tokyo Sankei Bldg.,Joint Venture,13,JP,139.77,35.69
16159,Super Target Cumming ST-1394,Licensed Store,GA,US,-84.13,34.19
89067,Oławska,Joint Venture,DS,PL,17.03,51.11
1015522,Almaden & Cherry,Company Owned,CA,US,-121.87,37.26
1012843,Teavana - Devonshire,Company Owned,ON,CA,-83.0,42.27
10986,QFC-North Towne #859,Licensed Store,WA,US,-122.2,47.63
1013632,LaLaport TACHIKAWATACHIHI,Joint Venture,13,JP,139.42,35.71
1605,沈阳中街店,Company Owned,21,CN,123.46,41.8
18732,Wellington & Simcoe - RBC,Company Owned,ON,CA,-79.39,43.65
879,Yonge & Erskine,Company Owned,ON,CA,-79.4,43.71
9578,"DFW - Concourse D, Simply Books",Licensed Store,TX,US,-97.04,32.9
8024,York-I-80 & Hwy 81,Company Owned,NE,US,-97.6,40.82
1966,Lydras,Licensed Store,01,CY,33.36,35.17
89778,Target Capitola T-2795.,Licensed Store,CA,US,-121.97,36.97
17061,"Alondra & Lakewood, Paramount",Company Owned,CA,US,-118.14,33.89
6949,Lafayette Pkwy & S Davis Rd,Company Owned,GA,US,-84.98,33.04
7352,Olde Tollgate Village,Company Owned,PA,US,-76.68,39.91
1012359,蒲汇塘路店,Joint Venture,31,CN,121.43,31.19
5318,SM Mega Atrium-Level 4,Licensed Store,41,PH,121.06,14.58
35521,NCKU Hospital-1F,Joint Venture,TNN,TW,120.22,22.99
6773,Winchester & 12th,Company Owned,KY,US,-82.64,38.48
15133,Vons-San Diego #2053,Licensed Store,CA,US,-117.22,32.75
1015361,Colorado & Arizona - Bend,Company Owned,OR,US,-121.31,44.05
6941,Cahuenga & Barham,Company Owned,CA,US,-118.35,34.13
87769,西安开元店,Company Owned,61,CN,108.95,34.26
1007546,College of Charleston - Addlestone,Licensed Store,SC,US,-79.94,32.78
14588,"7th Avenue & Missouri, Phoenix",Company Owned,AZ,US,-112.08,33.52
18861,SF Nawamin City Avenue,Company Owned,10,TH,100.61,13.83
2503,Bristol - Temple Quay,Company Owned,ENG,GB,-2.58,51.45
91758,Dvintsev BC,Joint Venture,MOW,RU,37.6,55.8
1008249,广州番禺万达广场分店,Company Owned,44,CN,113.35,23.01
17811,Southland Mall,Company Owned,FL,US,-80.37,25.57
1015688,Hatay,Licensed Store,35,TR,27.1,38.4
4718,جمعية الشامية والشويخ,Licensed Store,HA,KW,47.97,29.36
4558,부평점,Joint Venture,28,KR,126.72,37.49
1013468,3rd & Mission Bay Blvd,Company Owned,CA,US,-122.39,37.77
15709,Target Peoria T-871,Licensed Store,IL,US,-89.64,40.75
3989,Takebashi Palaceside,Joint Venture,13,JP,139.76,35.69
89236,Target Poway T-296,Licensed Store,CA,US,-117.06,32.98
94726,天津金元宝滨海中心店,Company Owned,12,CN,117.69,39.03
1014842,UP Town Center 2,Licensed Store,00,PH,121.07,14.65
19050,WB Keele South Café,Licensed Store,ENG,GB,-2.29,52.99
116515,Harbour Crystal Centre,Licensed Store,91,CN,114.18,22.3
1006814,Cape Coral Pkwy,Company Owned,FL,US,-81.96,26.56
1009551,Cheektowaga,Company Owned,NY,US,-78.73,42.93
68899,1 Borneo -2F Enter Zone,Licensed Store,12,MY,116.13,6.04
1016198,Century Metropolis Plaza 1F Store,Joint Venture,31,CN,121.53,31.23
8229,"San Fernando & Walnut, Burbank",Company Owned,CA,US,-118.32,34.19
12692,"Rainbow & Sunset, Las Vegas",Company Owned,NV,US,-115.24,36.07
1013288,Centrum Garden,Licensed Store,32,TR,30.57,37.78
18638,Fort Leavenworth,Licensed Store,KS,US,-94.92,39.36
68285,北京首都国际机场7店,Company Owned,11,CN,116.61,40.08
1007257,深圳世纪汇分店,Company Owned,44,CN,114.08,22.54
1015272,Petro Travel Center - Spokane,Licensed Store,WA,US,-117.56,47.59
10907,Univ of S. Florida-Juniper Dining H,Licensed Store,FL,US,-82.41,28.05
651,McLeod Park,Company Owned,AB,CA,-113.43,53.62
89079,Disney California Adventure,Licensed Store,CA,US,-117.92,33.81
10564,US 101 & E Main,Company Owned,CA,US,-120.42,34.95
7521,Super Target San Antonio/Stone Oak-,Licensed Store,TX,US,-98.45,29.66
5205,Sunway Carnival,Licensed Store,07,MY,100.4,5.4
640,Safeway - Fort Frances #674,Licensed Store,ON,CA,-93.39,48.61
1016086,杭州滨江宝龙北区店,Joint Venture,33,CN,120.17,30.19
8527,Stanwood Town Center,Company Owned,WA,US,-122.36,48.24
3814,AEON MALL Itami,Joint Venture,28,JP,135.42,34.78
9208,Northpoint Mall,Company Owned,GA,US,-84.29,34.05
1007579,Family Fare - Boyne City #1517,Licensed Store,MI,US,-85.02,45.22
11449,Hy Vee Foods-Sioux Falls #4,Licensed Store,SD,US,-96.79,43.53
11905,Santa Teresa & Snell,Company Owned,CA,US,-121.83,37.24
1013977,Harbormall Pattaya Klang,Company Owned,20,TH,100.9,12.93
1014882,杭州西湖区和家园店,Joint Venture,33,CN,120.06,30.23
12271,Target Andover T-2025,Licensed Store,MN,US,-93.32,45.22
8062,St Joseph Hospital,Licensed Store,AZ,US,-112.08,33.48
1005405,盐城五洲国际店,Joint Venture,32,CN,120.14,33.38
12537,Rye Brook,Company Owned,NY,US,-73.68,41.0
14750,Tropicana & Decatur Blvd.,Company Owned,NV,US,-115.21,36.1
15435,Willow & Hamilton - Menlo Park,Company Owned,CA,US,-122.15,37.48
6533,Super Target Omaha Far NW ST-2326,Licensed Store,NE,US,-96.18,41.29
17681,Albertsons - Mssn Viejo #6549,Licensed Store,CA,US,-117.63,33.63
1386,Casino Fallsview Blvd,Licensed Store,ON,CA,-79.08,43.08
617,Hwy 97 & Riverside Dr - Penticton,Company Owned,BC,CA,-119.62,49.5
3542,JR Tokai Odawara Eki,Joint Venture,14,JP,139.16,35.26
1006633,Hwy 96 & S. Shore Harbor,Company Owned,TX,US,-95.04,29.5
1007902,Lomitas,Licensed Store,C,AR,-58.4,-34.77
9969,Target Bryant T-2204,Licensed Store,AR,US,-92.53,34.6
88354,宏汇国际广场店,Joint Venture,31,CN,121.42,31.19
10485,Chisholm Crossing - Fernley,Company Owned,NV,US,-119.22,39.61
10510,Parham & Staples,Company Owned,VA,US,-77.51,37.63
654,Graham & Kennedy,Company Owned,MB,CA,-97.15,49.89
1008835,RDU T1 Baggage Claim,Licensed Store,NC,US,-78.8,35.87
6740,Safeway #429 - Salem,Licensed Store,OR,US,-122.98,44.97
13044,Market at Lake Tapps/Bonney Lake,Company Owned,WA,US,-122.17,47.17
7677,Target Merritt Island T-1053,Licensed Store,FL,US,-80.7,28.39
9222,Capitol & McLaughlin,Company Owned,CA,US,-121.82,37.3
1011425,宜昌国贸大厦店,Company Owned,42,CN,111.3,30.7
65669,Tracy Blvd & Valpico - Tracy,Company Owned,CA,US,-121.43,37.71
15530,Baseline & I-15,Company Owned,CA,US,-117.51,34.12
15938,Dobson & Freeway,Company Owned,AZ,US,-111.87,33.38
1005352,Suntec City - Level 2,Company Owned,01,SG,103.86,1.29
5162,KL Sentral,Licensed Store,14,MY,101.69,3.13
1005605,Macys South Shore Mall,Licensed Store,NY,US,-73.24,40.74
19224,福州三坊七巷店,Company Owned,35,CN,119.3,26.08
14397,Hilton - Anaheim,Licensed Store,CA,US,-117.92,33.8
1009970,Hwy 121 & Plano Pkwy,Company Owned,TX,US,-96.88,33.07
4213,Shinjuku Marui Honkan 2F,Joint Venture,13,JP,139.7,35.69
1016769,West Chester and New Ardmore,Company Owned,PA,US,-75.35,39.98
3365,Wisma Mulia,Licensed Store,JK,ID,106.84,-6.24
1009610,Jewel Osco @ Chicago #2508,Licensed Store,IL,US,-87.67,42.02
4907,Tecnologico Metepec,Licensed Store,MX,MX,-99.57,19.27
63180,Target Taunton T-1189,Licensed Store,MA,US,-71.07,41.88
1011643,北京西单大悦城二店,Company Owned,11,CN,116.37,39.91
19320,"Melrose & Sycamore, Vista",Company Owned,CA,US,-117.24,33.15
3538,Kansai International Airport AIR SI,Joint Venture,27,JP,135.25,34.43
6847,Acme - Mahwah #1058,Licensed Store,NJ,US,-74.15,41.1
1011405,天津百货大楼咖啡店,Company Owned,12,CN,117.19,39.13
19153,광주충장로점,Joint Venture,29,KR,126.91,35.15
15871,Super Target Wichita ST-1945,Licensed Store,KS,US,-97.46,37.73
3268,Rumsey Street,Licensed Store,91,CN,114.15,22.29
16419,"Craig & Tenaya, Las Vegas",Company Owned,NV,US,-115.25,36.24
1012089,St. Laurence's,Licensed Store,L,IE,-6.35,53.72
1007816,北京常通路第二咖啡店,Company Owned,11,CN,116.6,39.92
1011440,Wayne State Univ - Student Center,Licensed Store,MI,US,-83.07,42.36
14728,Texas Medical Center Food Crt,Licensed Store,TX,US,-95.4,29.71
9326,King Soopers-Littleton #25,Licensed Store,CO,US,-105.13,39.58
1005615,Country Mart Hollister - #70,Licensed Store,MO,US,-93.2,36.58
1014779,Safeway - Port Orchard #3317,Licensed Store,WA,US,-122.63,47.52
1016236,River Rd & Churchdale - Keizer,Company Owned,OR,US,-123.03,45.0
1407,Velodrome Chapters,Company Owned,MB,CA,-97.19,49.89
18779,Malaga Airport Airside,Licensed Store,AN,ES,-4.49,36.68
17276,Loop 610 & Nicholson,Company Owned,TX,US,-95.41,29.81
1013341,Bay Pines & 100th Way N,Company Owned,FL,US,-82.78,27.81
89241,Target Grand Rapids North T-397,Licensed Store,MI,US,-85.69,43.02
1012043,大连开发区万达店,Company Owned,21,CN,121.78,39.06
14258,Coliseum Crossing,Company Owned,VA,US,-76.39,37.05
114047,80 Resolution Dr,Company Owned,ON,CA,-79.72,43.68
484,170th St & 90th Ave NW,Company Owned,AB,CA,-113.62,53.53
9267,75th & Broadway,Company Owned,NY,US,-73.98,40.78
19132,UPMC - Presbyterian Hosp 1st Floor,Licensed Store,PA,US,-79.96,40.44
16570,Rio Java,Licensed Store,NV,US,-115.19,36.12
10987,Bolling AFB - Commissary Mall,Licensed Store,DC,US,-77.02,38.84
113922,Alessandro & Mission Grove,Company Owned,CA,US,-117.33,33.92
14210,Kroger-Mason #448,Licensed Store,OH,US,-84.32,39.32
1011175,Beomil Intersection,Joint Venture,26,KR,129.06,35.14
1008001,南京雨润国际广场店,Joint Venture,32,CN,118.73,32.01
66005,Tenjin-minami Watanabe-dori,Joint Venture,40,JP,130.4,33.59
14357,1410 Plaza Way,Company Owned,WA,US,-118.35,46.05
15400,9001 S. Dixie Hwy.,Company Owned,FL,US,-80.31,25.69
1013276,Axomiatla II,Licensed Store,DIF,MX,-99.25,19.34
1008859,Sherwood - Parkway Village,Company Owned,OR,US,-122.84,45.37
7293,Target Lathrop T-2347,Licensed Store,CA,US,-121.3,37.81
6295,Mingcheng Minglun,Joint Venture,KHH,TW,120.32,22.66
90039,Baan Chart,Company Owned,10,TH,100.5,13.76
1015519,Union & Los Gatos Almaden,Company Owned,CA,US,-121.93,37.24
1016420,Kroger Royal Oak 743,Licensed Store,MI,US,-83.12,42.5
1006508,WB Warwick North Kiosk,Licensed Store,ENG,GB,-1.51,52.22
1007394,Stone Oak & Evans,Company Owned,TX,US,-98.48,29.64
3638,AEON MALL Sakudaira,Joint Venture,20,JP,138.46,36.28
1015230,Albert Quay,Licensed Store,M,IE,-8.46,51.9
113555,Real Plaza Huancayo,Licensed Store,LIM,PE,-75.21,-12.07
7802,Safeway - Tucson #1984,Licensed Store,AZ,US,-110.84,32.25
9978,Target Lincoln T-2214,Licensed Store,CA,US,-121.3,38.87
3940,Akasaka Tameike Tower,Joint Venture,13,JP,139.74,35.67
1011574,北京陈家营西路店,Company Owned,11,CN,116.4,40.04
89635,Oita Shimogori,Joint Venture,44,JP,131.63,33.23
69911,Eagle Landing - Chilliwack,Company Owned,BC,CA,-121.98,49.15
1016382,Bucheon Newcore,Joint Venture,41,KR,126.76,37.5
18563,Ballard/FredMeyer,Company Owned,WA,US,-122.37,47.66
6113,MRT,Joint Venture,TPE,TW,121.52,25.05
147,Panamericano,Licensed Store,C,AR,-58.49,-34.55
4732,سكند أﭬنيو - بجانب كاتسويا,Licensed Store,KU,KW,47.93,29.3
1006037,厦门双涵分店,Company Owned,35,CN,118.12,24.47
9590,Feasterville,Company Owned,PA,US,-75.0,40.15
7739,Target Wesley Chapel T-2395,Licensed Store,NC,US,-80.7,35.0
